"Index","EURUSD.Open","EURUSD.High","EURUSD.Low","EURUSD.Close","EURUSD.Volume","EURUSD.Adjusted"
2007-01-16,1.2933,1.299,1.2909,1.2919,NA,NA
2007-01-17,1.2919,1.2951,1.2898,1.2946,NA,NA
2007-01-18,1.2946,1.2978,1.2898,1.295,NA,NA
2007-01-19,1.2951,1.3002,1.2915,1.2958,NA,NA
2007-01-22,1.296,1.2978,1.2924,1.295,NA,NA
2007-01-23,1.2951,1.3045,1.2929,1.3022,NA,NA
2007-01-24,1.3022,1.3038,1.295,1.2957,NA,NA
2007-01-25,1.2957,1.3003,1.2953,1.2983,NA,NA
2007-01-26,1.2982,1.2988,1.2879,1.2916,NA,NA
2007-01-29,1.2926,1.2967,1.2899,1.2953,NA,NA
2007-01-30,1.2953,1.2982,1.2945,1.296,NA,NA
2007-01-31,1.2961,1.3019,1.2925,1.3009,NA,NA
2007-02-01,1.3009,1.3052,1.3001,1.3021,NA,NA
2007-02-02,1.3021,1.3065,1.2952,1.2961,NA,NA
2007-02-05,1.2966,1.2968,1.2915,1.2932,NA,NA
2007-02-06,1.2932,1.2971,1.2914,1.2966,NA,NA
2007-02-07,1.2966,1.3024,1.2966,1.3017,NA,NA
2007-02-08,1.3017,1.3042,1.2977,1.3036,NA,NA
2007-02-09,1.3037,1.3045,1.2985,1.3008,NA,NA
2007-02-12,1.301,1.3037,1.2942,1.2965,NA,NA
2007-02-13,1.2965,1.3044,1.2955,1.3029,NA,NA
2007-02-14,1.3028,1.3151,1.3024,1.3128,NA,NA
2007-02-15,1.3127,1.3173,1.3119,1.3138,NA,NA
2007-02-16,1.3138,1.3149,1.3095,1.3138,NA,NA
2007-02-19,1.3142,1.3164,1.3124,1.3155,NA,NA
2007-02-20,1.3155,1.319,1.3131,1.3142,NA,NA
2007-02-21,1.3142,1.3166,1.3113,1.3129,NA,NA
2007-02-22,1.313,1.3145,1.3082,1.3127,NA,NA
2007-02-23,1.3129,1.3188,1.3103,1.3167,NA,NA
2007-02-26,1.3168,1.32,1.3152,1.3165,NA,NA
2007-02-27,1.3165,1.3259,1.3161,1.3244,NA,NA
2007-02-28,1.3244,1.3258,1.3182,1.3228,NA,NA
2007-03-01,1.3229,1.324,1.3156,1.3174,NA,NA
2007-03-02,1.3174,1.32,1.3143,1.3192,NA,NA
2007-03-05,1.32,1.3212,1.3073,1.309,NA,NA
2007-03-06,1.309,1.3131,1.3081,1.3107,NA,NA
2007-03-07,1.3107,1.3156,1.3106,1.3147,NA,NA
2007-03-08,1.3147,1.3186,1.3117,1.3131,NA,NA
2007-03-09,1.3132,1.316,1.3087,1.3116,NA,NA
2007-03-12,1.3106,1.3195,1.3106,1.3185,NA,NA
2007-03-13,1.3185,1.3222,1.3156,1.3209,NA,NA
2007-03-14,1.3209,1.3246,1.3178,1.3225,NA,NA
2007-03-15,1.3225,1.3252,1.3194,1.323,NA,NA
2007-03-16,1.323,1.334,1.323,1.3319,NA,NA
2007-03-19,1.331,1.3326,1.3281,1.3291,NA,NA
2007-03-20,1.3291,1.3316,1.3272,1.3316,NA,NA
2007-03-21,1.3316,1.3324,1.329,1.3301,NA,NA
2007-03-22,1.3301,1.3411,1.3301,1.3324,NA,NA
2007-03-23,1.3324,1.3342,1.3284,1.3284,NA,NA
2007-03-26,1.3287,1.3347,1.3255,1.3334,NA,NA
2007-03-27,1.3334,1.3364,1.3323,1.3348,NA,NA
2007-03-28,1.3348,1.3374,1.3324,1.3334,NA,NA
2007-03-29,1.3335,1.3354,1.3303,1.3337,NA,NA
2007-03-30,1.3337,1.3401,1.3289,1.3355,NA,NA
2007-04-02,1.3357,1.3383,1.3333,1.3378,NA,NA
2007-04-03,1.3379,1.3382,1.3352,1.3359,NA,NA
2007-04-04,1.3359,1.3381,1.3319,1.3373,NA,NA
2007-04-05,1.3373,1.3441,1.3354,1.3425,NA,NA
2007-04-06,1.3425,1.3433,1.3365,1.338,NA,NA
2007-04-09,1.3382,1.3388,1.3341,1.3344,NA,NA
2007-04-10,1.3344,1.3456,1.3343,1.3435,NA,NA
2007-04-11,1.3435,1.3441,1.3414,1.3429,NA,NA
2007-04-12,1.343,1.3503,1.3408,1.3474,NA,NA
2007-04-13,1.3474,1.3553,1.3473,1.3528,NA,NA
2007-04-16,1.3499,1.3577,1.3499,1.3549,NA,NA
2007-04-17,1.3549,1.3594,1.3524,1.3562,NA,NA
2007-04-18,1.3562,1.3616,1.3543,1.3578,NA,NA
2007-04-19,1.3578,1.362,1.3562,1.3606,NA,NA
2007-04-20,1.3606,1.3638,1.3587,1.359,NA,NA
2007-04-23,1.3633,1.3633,1.3541,1.3576,NA,NA
2007-04-24,1.3576,1.3635,1.3549,1.3622,NA,NA
2007-04-25,1.3622,1.3665,1.362,1.364,NA,NA
2007-04-26,1.364,1.3654,1.3585,1.3602,NA,NA
2007-04-27,1.3602,1.368,1.3587,1.3653,NA,NA
2007-04-30,1.365,1.3679,1.359,1.3668,NA,NA
2007-05-01,1.3668,1.3674,1.3591,1.36,NA,NA
2007-05-02,1.36,1.3622,1.3562,1.3605,NA,NA
2007-05-03,1.3605,1.3622,1.355,1.3569,NA,NA
2007-05-04,1.3569,1.361,1.3534,1.3591,NA,NA
2007-05-07,1.3601,1.3627,1.3591,1.3617,NA,NA
2007-05-08,1.3617,1.3621,1.3517,1.354,NA,NA
2007-05-09,1.354,1.3566,1.353,1.355,NA,NA
2007-05-10,1.355,1.3564,1.3481,1.3487,NA,NA
2007-05-11,1.3487,1.3528,1.3463,1.3525,NA,NA
2007-05-14,1.3532,1.3558,1.3524,1.3545,NA,NA
2007-05-15,1.3545,1.361,1.3528,1.3602,NA,NA
2007-05-16,1.3602,1.361,1.3505,1.3514,NA,NA
2007-05-17,1.3514,1.3544,1.3477,1.3497,NA,NA
2007-05-18,1.3498,1.3522,1.3466,1.3509,NA,NA
2007-05-21,1.3509,1.3531,1.3437,1.3464,NA,NA
2007-05-22,1.3464,1.3476,1.3439,1.3453,NA,NA
2007-05-23,1.3453,1.3502,1.3416,1.3471,NA,NA
2007-05-24,1.3471,1.3474,1.3416,1.3434,NA,NA
2007-05-25,1.3434,1.3473,1.3413,1.3443,NA,NA
2007-05-28,1.3442,1.3462,1.3435,1.3454,NA,NA
2007-05-29,1.3455,1.352,1.342,1.3476,NA,NA
2007-05-30,1.3476,1.3479,1.3407,1.3418,NA,NA
2007-05-31,1.3419,1.3477,1.3413,1.3447,NA,NA
2007-06-01,1.3447,1.3463,1.3393,1.3449,NA,NA
2007-06-04,1.3449,1.3499,1.3432,1.3486,NA,NA
2007-06-05,1.3486,1.3554,1.3476,1.3528,NA,NA
2007-06-06,1.3528,1.3539,1.3485,1.3502,NA,NA
2007-06-07,1.3502,1.3513,1.3426,1.3426,NA,NA
2007-06-08,1.3427,1.3436,1.3321,1.3373,NA,NA
2007-06-11,1.3364,1.3376,1.3334,1.3359,NA,NA
2007-06-12,1.3359,1.3369,1.3313,1.3322,NA,NA
2007-06-13,1.3322,1.3332,1.3264,1.3294,NA,NA
2007-06-14,1.3295,1.3324,1.328,1.3312,NA,NA
2007-06-15,1.3312,1.3389,1.3304,1.3389,NA,NA
2007-06-18,1.3385,1.3418,1.3377,1.3409,NA,NA
2007-06-19,1.3409,1.3437,1.3385,1.3425,NA,NA
2007-06-20,1.3425,1.3437,1.3415,1.3427,NA,NA
2007-06-21,1.3427,1.3427,1.3373,1.3394,NA,NA
2007-06-22,1.3394,1.347,1.3382,1.347,NA,NA
2007-06-25,1.3456,1.3474,1.344,1.3458,NA,NA
2007-06-26,1.3458,1.3478,1.3433,1.3468,NA,NA
2007-06-27,1.3468,1.347,1.3416,1.3442,NA,NA
2007-06-28,1.3442,1.3481,1.3439,1.3463,NA,NA
2007-06-29,1.3463,1.3541,1.3424,1.3541,NA,NA
2007-07-02,1.3543,1.3638,1.3529,1.3632,NA,NA
2007-07-03,1.3632,1.3635,1.3585,1.3618,NA,NA
2007-07-04,1.3618,1.3631,1.3601,1.3622,NA,NA
2007-07-05,1.3622,1.3659,1.358,1.3598,NA,NA
2007-07-06,1.3599,1.3641,1.3569,1.3628,NA,NA
2007-07-09,1.3623,1.3638,1.3611,1.3622,NA,NA
2007-07-10,1.3623,1.374,1.3595,1.3711,NA,NA
2007-07-11,1.3711,1.3787,1.3702,1.3767,NA,NA
2007-07-12,1.3766,1.3798,1.3741,1.3784,NA,NA
2007-07-13,1.3784,1.3814,1.3764,1.3783,NA,NA
2007-07-16,1.3788,1.3803,1.376,1.3779,NA,NA
2007-07-17,1.3779,1.3799,1.3758,1.3784,NA,NA
2007-07-18,1.3784,1.3833,1.3753,1.3805,NA,NA
2007-07-19,1.3805,1.3831,1.3787,1.3819,NA,NA
2007-07-20,1.3818,1.3843,1.3781,1.3827,NA,NA
2007-07-23,1.3826,1.3845,1.3796,1.3812,NA,NA
2007-07-24,1.3813,1.3852,1.3796,1.3818,NA,NA
2007-07-25,1.3819,1.3833,1.3697,1.3714,NA,NA
2007-07-26,1.3714,1.3771,1.3693,1.3759,NA,NA
2007-07-27,1.3759,1.3759,1.3631,1.3637,NA,NA
2007-07-30,1.3644,1.3689,1.361,1.3684,NA,NA
2007-07-31,1.3684,1.3727,1.3678,1.3693,NA,NA
2007-08-01,1.3694,1.371,1.3638,1.3671,NA,NA
2007-08-02,1.3671,1.3704,1.365,1.3696,NA,NA
2007-08-03,1.3696,1.3793,1.3684,1.3774,NA,NA
2007-08-06,1.3768,1.3839,1.3768,1.3788,NA,NA
2007-08-07,1.3789,1.3816,1.3738,1.3741,NA,NA
2007-08-08,1.3742,1.3826,1.3721,1.3809,NA,NA
2007-08-09,1.3809,1.3818,1.3655,1.3692,NA,NA
2007-08-10,1.3692,1.3706,1.3642,1.3694,NA,NA
2007-08-13,1.3659,1.371,1.3607,1.362,NA,NA
2007-08-14,1.362,1.3626,1.3563,1.3575,NA,NA
2007-08-15,1.3576,1.3576,1.3457,1.3467,NA,NA
2007-08-16,1.3468,1.3477,1.3361,1.3399,NA,NA
2007-08-17,1.34,1.3546,1.3371,1.3475,NA,NA
2007-08-20,1.349,1.3508,1.346,1.3468,NA,NA
2007-08-21,1.3468,1.3521,1.3457,1.3479,NA,NA
2007-08-22,1.3479,1.3551,1.3451,1.3532,NA,NA
2007-08-23,1.3532,1.3588,1.3526,1.3562,NA,NA
2007-08-24,1.3562,1.3682,1.3555,1.3676,NA,NA
2007-08-27,1.367,1.3685,1.3636,1.3651,NA,NA
2007-08-28,1.3651,1.368,1.3617,1.3634,NA,NA
2007-08-29,1.3634,1.3675,1.3563,1.3662,NA,NA
2007-08-30,1.3662,1.368,1.3593,1.3655,NA,NA
2007-08-31,1.3654,1.3719,1.362,1.363,NA,NA
2007-09-03,1.3626,1.3655,1.3608,1.3625,NA,NA
2007-09-04,1.3624,1.363,1.3552,1.3609,NA,NA
2007-09-05,1.3609,1.3672,1.357,1.367,NA,NA
2007-09-06,1.367,1.371,1.3636,1.3686,NA,NA
2007-09-07,1.3686,1.3798,1.3664,1.3768,NA,NA
2007-09-10,1.3773,1.3816,1.3767,1.3798,NA,NA
2007-09-11,1.3799,1.3848,1.3779,1.3829,NA,NA
2007-09-12,1.3829,1.3914,1.3824,1.3903,NA,NA
2007-09-13,1.3903,1.3927,1.3863,1.3896,NA,NA
2007-09-14,1.3896,1.3899,1.3845,1.3875,NA,NA
2007-09-17,1.3855,1.3889,1.3846,1.3867,NA,NA
2007-09-18,1.3868,1.3893,1.3828,1.3875,NA,NA
2007-09-19,1.3875,1.3989,1.3874,1.3959,NA,NA
2007-09-20,1.396,1.4099,1.3957,1.4077,NA,NA
2007-09-21,1.4078,1.412,1.4043,1.4091,NA,NA
2007-09-24,1.4078,1.413,1.4068,1.4087,NA,NA
2007-09-25,1.4088,1.4154,1.4062,1.4144,NA,NA
2007-09-26,1.4143,1.4163,1.4112,1.4121,NA,NA
2007-09-27,1.4121,1.4189,1.4118,1.4147,NA,NA
2007-09-28,1.4148,1.4267,1.4144,1.4267,NA,NA
2007-10-01,1.4265,1.4282,1.4211,1.423,NA,NA
2007-10-02,1.423,1.4245,1.414,1.4157,NA,NA
2007-10-03,1.4157,1.42,1.4112,1.4118,NA,NA
2007-10-04,1.4119,1.415,1.4068,1.4133,NA,NA
2007-10-05,1.4133,1.4157,1.4033,1.4136,NA,NA
2007-10-08,1.4137,1.4153,1.4046,1.4054,NA,NA
2007-10-09,1.4054,1.4101,1.4015,1.4093,NA,NA
2007-10-10,1.4093,1.4172,1.4073,1.4145,NA,NA
2007-10-11,1.4145,1.4241,1.4126,1.4217,NA,NA
2007-10-12,1.4216,1.4226,1.4155,1.4179,NA,NA
2007-10-15,1.4205,1.4243,1.4162,1.4212,NA,NA
2007-10-16,1.4212,1.4227,1.4144,1.4157,NA,NA
2007-10-17,1.4158,1.423,1.4154,1.4194,NA,NA
2007-10-18,1.4195,1.431,1.4181,1.4286,NA,NA
2007-10-19,1.4285,1.4319,1.4246,1.4301,NA,NA
2007-10-22,1.4304,1.4348,1.4127,1.4142,NA,NA
2007-10-23,1.4142,1.4279,1.4142,1.4247,NA,NA
2007-10-24,1.4247,1.4267,1.4189,1.4236,NA,NA
2007-10-25,1.4236,1.4344,1.4234,1.4305,NA,NA
2007-10-26,1.4305,1.4393,1.4293,1.4393,NA,NA
2007-10-29,1.4397,1.4438,1.4378,1.4422,NA,NA
2007-10-30,1.4422,1.4437,1.4375,1.4433,NA,NA
2007-10-31,1.4433,1.4472,1.442,1.4465,NA,NA
2007-11-01,1.4465,1.4504,1.4405,1.4439,NA,NA
2007-11-02,1.4439,1.4528,1.4416,1.4505,NA,NA
2007-11-05,1.4508,1.4524,1.4444,1.4482,NA,NA
2007-11-06,1.4482,1.457,1.4461,1.4551,NA,NA
2007-11-07,1.4552,1.4731,1.455,1.4657,NA,NA
2007-11-08,1.4657,1.4704,1.4617,1.4682,NA,NA
2007-11-09,1.4683,1.4752,1.4633,1.4678,NA,NA
2007-11-12,1.4674,1.4679,1.4527,1.4547,NA,NA
2007-11-13,1.4547,1.4633,1.4522,1.4599,NA,NA
